time,close_1,close_2,ratio
2021-02-11 00:00:00+00:00,57.87,1825.52,0.031700556553749065
2021-02-12 00:00:00+00:00,59.68,1824.13,0.032716966444277545
2021-02-15 00:00:00+00:00,60.14,1818.81,0.03306557584354606
2021-02-16 00:00:00+00:00,60.25,1794.35,0.033577618636274974
2021-02-17 00:00:00+00:00,61.71,1776.15,0.03474368718858204
2021-02-18 00:00:00+00:00,60.28,1775.72,0.03394679341337598
2021-02-19 00:00:00+00:00,59.03,1783.04,0.033106380114860015
2021-02-22 00:00:00+00:00,62.12,1809.67,0.034326700448148
2021-02-23 00:00:00+00:00,61.23,1805.5,0.033913043478260865
2021-02-24 00:00:00+00:00,63.52,1804.79,0.035195230470026984
2021-02-25 00:00:00+00:00,63.56,1769.99,0.03590980740004181
2021-02-26 00:00:00+00:00,61.67,1733.89,0.03556742353897883
2021-03-01 00:00:00+00:00,60.32,1724.59,0.034976429180268935
2021-03-02 00:00:00+00:00,59.5,1738.14,0.034231995121221534
2021-03-03 00:00:00+00:00,61.05,1710.84,0.03568422529283861
2021-03-04 00:00:00+00:00,64.07,1697.7,0.03773929433940036
2021-03-05 00:00:00+00:00,66.4,1700.78,0.039040910641000015
2021-03-08 00:00:00+00:00,64.66,1683.34,0.03841172906245916
2021-03-09 00:00:00+00:00,63.81,1715.74,0.03719094967769009
2021-03-10 00:00:00+00:00,64.69,1726.68,0.037464961660527714
2021-03-11 00:00:00+00:00,65.96,1722.57,0.03829162240141184
2021-03-12 00:00:00+00:00,65.52,1726.93,0.037940159705373115
2021-03-15 00:00:00+00:00,65.32,1731.74,0.03771928811484403
2021-03-16 00:00:00+00:00,64.97,1731.57,0.03752086256980659
2021-03-17 00:00:00+00:00,64.45,1745.18,0.0369302879932156
2021-03-18 00:00:00+00:00,59.59,1736.44,0.034317338923314365
2021-03-19 00:00:00+00:00,61.36,1745.16,0.03516009993353045
2021-03-22 00:00:00+00:00,61.22,1738.9,0.03520616481683823
2021-03-23 00:00:00+00:00,57.31,1726.99,0.03318490552927348
2021-03-24 00:00:00+00:00,60.85,1734.14,0.03508943914562838
2021-03-25 00:00:00+00:00,58.36,1726.57,0.03380112013993061
2021-03-26 00:00:00+00:00,60.74,1732.72,0.03505471166720532
2021-03-29 00:00:00+00:00,61.55,1711.92,0.03595378288705079
2021-03-30 00:00:00+00:00,60.36,1684.89,0.03582429713512455
2021-03-31 00:00:00+00:00,59.37,1707.38,0.0347725755250735
2021-04-01 00:00:00+00:00,61.24,1729.82,0.03540252743059972
2021-04-05 00:00:00+00:00,58.72,1728.3,0.03397558294277614
2021-04-06 00:00:00+00:00,59.23,1743.37,0.033974428836104784
2021-04-07 00:00:00+00:00,59.6,1737.54,0.034301368601586155
2021-04-08 00:00:00+00:00,59.76,1755.47,0.03404216534603269
2021-04-09 00:00:00+00:00,59.32,1743.47,0.034024101361078765
2021-04-12 00:00:00+00:00,59.64,1732.78,0.03441867980932375
2021-04-13 00:00:00+00:00,60.44,1745.36,0.03462895906861622
2021-04-14 00:00:00+00:00,62.78,1736.29,0.03615755432560229
2021-04-15 00:00:00+00:00,63.34,1763.64,0.0359143589394661
2021-04-16 00:00:00+00:00,63.07,1776.74,0.035497596722086515
2021-04-19 00:00:00+00:00,63.43,1771.38,0.03580823990335218
2021-04-20 00:00:00+00:00,62.28,1778.72,0.03501394261041648
2021-04-21 00:00:00+00:00,60.98,1793.68,0.03399714553320547
2021-04-22 00:00:00+00:00,61.61,1784.07,0.03453339835320363
2021-04-23 00:00:00+00:00,62.01,1776.44,0.034906892436558506
2021-04-26 00:00:00+00:00,61.9,1781.26,0.03475068210143382
2021-04-27 00:00:00+00:00,63.0,1776.55,0.03546199093749121
2021-04-28 00:00:00+00:00,63.6,1781.65,0.035697246934021834
2021-04-29 00:00:00+00:00,64.75,1771.94,0.03654186936352247
2021-04-30 00:00:00+00:00,63.4,1768.97,0.03584006512264199
2021-05-03 00:00:00+00:00,64.44,1792.93,0.03594116892460943
2021-05-04 00:00:00+00:00,66.05,1778.7,0.03713386180918648
2021-05-05 00:00:00+00:00,65.21,1786.89,0.03649357263177923
2021-05-06 00:00:00+00:00,64.85,1814.91,0.035731799372971655
2021-05-07 00:00:00+00:00,64.8,1830.87,0.035393009880548595
2021-05-10 00:00:00+00:00,64.84,1835.66,0.03532244533301374
2021-05-11 00:00:00+00:00,65.37,1837.41,0.03557725276340066
2021-05-12 00:00:00+00:00,65.79,1815.41,0.036239747495056214
2021-05-13 00:00:00+00:00,63.76,1826.44,0.03490944131753575
2021-05-14 00:00:00+00:00,65.5,1842.58,0.035547981634447355
2021-05-17 00:00:00+00:00,66.36,1866.79,0.0355476513158952
2021-05-18 00:00:00+00:00,65.28,1869.5,0.03491842738700187
2021-05-19 00:00:00+00:00,63.29,1869.35,0.033856688153636294
2021-05-20 00:00:00+00:00,61.74,1877.05,0.03289203803841134
2021-05-21 00:00:00+00:00,63.89,1881.76,0.03395225746110025
2021-05-24 00:00:00+00:00,65.96,1880.76,0.03507092877347455
2021-05-25 00:00:00+00:00,65.98,1899.14,0.03474204113440821
2021-05-26 00:00:00+00:00,66.13,1896.72,0.03486545193808258
2021-05-27 00:00:00+00:00,66.84,1896.53,0.03524331278703738
2021-05-28 00:00:00+00:00,66.61,1903.21,0.03499876524398254
2021-05-31 00:00:00+00:00,66.9,1906.64,0.035087903327319266
2021-06-01 00:00:00+00:00,67.94,1900.37,0.035750932713103235
2021-06-02 00:00:00+00:00,68.77,1908.29,0.036037499541474304
2021-06-03 00:00:00+00:00,68.9,1870.53,0.03683448006714675
