time,close_1,close_2,ratio
2021-02-11 00:00:00+00:00,1825.52,1235.52,1.4775317275317275
2021-02-12 00:00:00+00:00,1824.13,1251.8,1.4572056239015818
2021-02-15 00:00:00+00:00,1818.81,1304.03,1.3947608567287562
2021-02-16 00:00:00+00:00,1794.35,1263.81,1.41979411462166
2021-02-17 00:00:00+00:00,1776.15,1252.01,1.4186388287633487
2021-02-18 00:00:00+00:00,1775.72,1274.28,1.3935084910694668
2021-02-19 00:00:00+00:00,1783.04,1269.3,1.4047427716063972
2021-02-22 00:00:00+00:00,1809.67,1276.26,1.4179477535925282
2021-02-23 00:00:00+00:00,1805.5,1241.43,1.4543711687328322
2021-02-24 00:00:00+00:00,1804.79,1268.69,1.422561855141918
2021-02-25 00:00:00+00:00,1769.99,1218.28,1.452859769511114
2021-02-26 00:00:00+00:00,1733.89,1189.38,1.457809951403252
2021-03-01 00:00:00+00:00,1724.59,1187.56,1.4522129408198323
2021-03-02 00:00:00+00:00,1738.14,1205.24,1.4421526003119711
2021-03-03 00:00:00+00:00,1710.84,1166.04,1.4672223937429247
2021-03-04 00:00:00+00:00,1697.7,1129.79,1.5026686375344092
2021-03-05 00:00:00+00:00,1700.78,1130.3,1.5047155622401134
2021-03-08 00:00:00+00:00,1683.34,1139.08,1.4778066509814938
2021-03-09 00:00:00+00:00,1715.74,1171.04,1.4651420959147425
2021-03-10 00:00:00+00:00,1726.68,1204.76,1.4332149141737773
2021-03-11 00:00:00+00:00,1722.57,1199.48,1.436097308833828
2021-03-12 00:00:00+00:00,1726.93,1206.31,1.4315806053170412
2021-03-15 00:00:00+00:00,1731.74,1215.34,1.42490167360574
2021-03-16 00:00:00+00:00,1731.57,1214.31,1.4259703041233294
2021-03-17 00:00:00+00:00,1745.18,1214.82,1.4365749658385605
2021-03-18 00:00:00+00:00,1736.44,1209.18,1.436047569427215
2021-03-19 00:00:00+00:00,1745.16,1196.72,1.4582859816832676
2021-03-22 00:00:00+00:00,1738.9,1186.08,1.4660899770673144
2021-03-23 00:00:00+00:00,1726.99,1167.8,1.478840554889536
2021-03-24 00:00:00+00:00,1734.14,1170.22,1.4818922937567296
2021-03-25 00:00:00+00:00,1726.57,1150.81,1.5003084783761003
2021-03-26 00:00:00+00:00,1732.72,1181.22,1.4668901644062917
2021-03-29 00:00:00+00:00,1711.92,1178.06,1.4531687689930906
2021-03-30 00:00:00+00:00,1684.89,1158.61,1.454233952753731
2021-03-31 00:00:00+00:00,1707.38,1184.35,1.441617765018787
2021-04-01 00:00:00+00:00,1729.82,1211.39,1.4279629186306637
2021-04-05 00:00:00+00:00,1728.3,1210.83,1.4273680037660117
2021-04-06 00:00:00+00:00,1743.37,1239.95,1.4060002419452395
2021-04-07 00:00:00+00:00,1737.54,1227.02,1.4160649378168244
2021-04-08 00:00:00+00:00,1755.47,1230.08,1.4271185613943809
2021-04-09 00:00:00+00:00,1743.47,1201.87,1.4506310998693703
2021-04-12 00:00:00+00:00,1732.78,1171.99,1.478493843804128
2021-04-13 00:00:00+00:00,1745.36,1158.7,1.5063087943384825
2021-04-14 00:00:00+00:00,1736.29,1173.22,1.479935561957689
2021-04-15 00:00:00+00:00,1763.64,1195.98,1.4746400441478955
2021-04-16 00:00:00+00:00,1776.74,1201.86,1.4783252625097767
2021-04-19 00:00:00+00:00,1771.38,1209.8,1.4641924285005787
2021-04-20 00:00:00+00:00,1778.72,1187.54,1.4978190208329825
2021-04-21 00:00:00+00:00,1793.68,1214.4,1.4770092226613964
